emp,pe,cape,dy,rho,mov,ir,rr,y02,y10,stp,cf,mg,rv,ed,un,gdp,m2,cpi,dil,yss,nyf,_au,_dxy,_lcp,_ty,_oil,_mkt,_va,_gr,snp,date,label
0.02260005807452403,11.6,13.769,3.84,-0.075,125.5,7.06,0.497,8.736,9.35,0.613999999999999,0.08130081300813008,0.1176470588235292,0.1105405229783418,0.1397512629618927,-0.06666666666666676,0.04193180401203289,0.05874757908327966,0.04464002685114399,-0.001324420217623357,0.148061,1.610252103,432.0,98.53,2186.0,95.581,15.73,412.33,898.97,476.915,261.5449905395508,1988-08-21,0.0
0.02260005807452403,11.6,13.731,3.85,-0.088,126.2,7.33,0.497,8.779,9.386,0.6069999999999993,0.08130081300813008,0.1176470588235292,0.1105662840725421,0.139767291581923,-0.06666666666666676,0.04193180401203289,0.05874757908327966,0.04464002685114399,-0.001308169086082445,0.13627,1.610252103,431.75,97.49,2395.9,95.534,15.35,411.6,898.97,476.915,259.8899955749512,1988-08-28,0.0
0.02191949290405537,11.8,13.891,3.79,-0.082,121.2,7.22,0.497,8.447,8.993,0.5460000000000012,0.08130081300813008,0.1212121212121211,0.109878858675621,0.1397662495275367,-0.06666666666666676,0.04193180401203289,0.05874757908327966,0.04464002685114399,-0.001183467688080198,0.174321,1.610252103,428.25,97.54,2394.6,98.221,14.8,419.62,866.0,462.324,263.92874908447266,1988-09-04,1.0
0.02191949290405537,11.9,14.021,3.75,-0.074,120.1,7.28,0.497,8.393,8.92,0.5269999999999992,0.08130081300813008,0.1212121212121211,0.1098951585438268,0.139777073543875,-0.06666666666666676,0.04193180401203289,0.05874757908327966,0.04464002685114399,-0.001183462190183282,0.085224,1.610252103,429.25,97.21,2368.5,98.842,14.57,423.97,866.0,462.324,263.92874908447266,1988-09-11,0.0
0.02191949290405537,12.1,14.205,3.71,-0.068,120.2,7.15,0.713,8.389,8.93,0.5410000000000004,-0.04321521175453757,0.1212121212121211,0.1098634569799462,0.1397568629770143,-0.0847457627118644,0.04193180401203289,0.0562243257724595,0.04614241945966024,-0.001183455317883664,0.10469,1.013934879,412.0,98.03,2479.5,98.948,14.55,429.95,866.0,462.324,268.0875053405762,1988-09-18,1.0
0.02153849949845354,12.1,14.194,3.71,-0.079,105.5,7.23,0.713,8.435,8.957,0.5220000000000002,-0.04321521175453757,0.1192170818505338,0.1086311943586746,0.1388966503323075,-0.0847457627118644,0.04193180401203289,0.0562243257724595,0.04614241945966024,-0.001411919339463275,0.077992,1.013934879,398.25,98.12,2463.4,98.939,14.2,430.04,866.0,462.324,269.4375114440918,1988-09-25,1.0
0.02388231252130346,11.9,14.302,3.68,-0.121,107.9,7.25,0.713,8.432,8.862,0.4299999999999997,-0.04321521175453757,0.1101398601398602,0.1104748211078559,0.1284729980905175,-0.0847457627118644,0.04193180401203289,0.0562243257724595,0.04614241945966024,-0.004034431163749685,0.07001,1.013934879,394.75,97.69,2567.4,99.709,13.92,433.74,898.742,484.585,272.5762481689453,1988-10-02,1.0
0.02391188739732786,12.1,14.543,3.61,0.29,103.4,7.27,0.713,8.269,8.688,0.4190000000000005,-0.04321521175453757,0.1101398601398602,0.110270679964094,0.1280447562671974,-0.0847457627118644,0.04193180401203289,0.0562243257724595,0.04614241945966024,-0.00403209917179137,0.091292,1.013934879,403.0,97.33,2668.5,100.988,12.95,442.95,898.742,484.585,272.5762481689453,1988-10-09,0.0
0.02391188739732786,12.0,14.424,3.64,0.382,101.3,7.32,0.9,8.335,8.809,0.4739999999999984,0.01563857515204181,0.1101398601398602,0.1103104287108179,0.1280697679731346,-0.09999999999999998,0.04193180401203289,0.05346738667045625,0.04507999852196742,-0.00376335608815026,0.082567,0.518327948,409.0,94.37,2845.0,100.378,14.76,439.75,898.742,484.585,272.5762481689453,1988-10-16,0.0
0.02391188739732786,12.3,14.778,3.55,0.431,104.4,7.44,0.9,8.403,8.818,0.41499999999999915,0.01563857515204181,0.1120840630472855,0.1103243054336367,0.1280786708150288,-0.09999999999999998,0.04193180401203289,0.05346738667045625,0.04507999852196742,-0.003750581137185516,0.088658,0.518327948,410.0,93.39,3195.7,100.485,14.6,450.98,898.742,484.585,279.46125411987305,1988-10-23,1.0
